tick,time_s,ns_count,ew_count,total_vehicles,ns_queue,ew_queue,avg_wait_s,total_passed,total_spawned,emergency_events,emergency_active,phase,signal_state,green_remaining_s,adaptive_green_s,mode,pred_ns,pred_ew,ml_confidence
3136,52.266666666666666,13,31,44,9,0,21.028,19,169,8,1,1,green,4.68,6.0,normal,12.3,31.0,0.4
3137,52.28333333333333,13,31,44,9,0,21.028,19,169,8,1,1,green,4.67,6.0,normal,12.35,31.0,0.4
3138,52.3,13,31,44,9,0,21.028,19,169,8,1,1,green,4.65,6.0,normal,12.4,31.0,0.4
3139,52.31666666666667,13,31,44,9,0,21.028,19,169,8,1,1,green,4.63,6.0,normal,12.45,31.0,0.4
3140,52.333333333333336,13,31,44,9,0,21.028,19,169,8,1,1,green,4.62,6.0,normal,12.5,31.0,0.4
3141,52.35,13,31,44,9,0,21.028,19,169,8,1,1,green,4.6,6.0,normal,12.55,31.0,0.4
3142,52.36666666666667,13,31,44,9,0,21.028,19,169,8,1,1,green,4.58,6.0,normal,12.6,31.0,0.4
3143,52.38333333333333,13,31,44,10,0,21.028,19,169,8,1,1,green,4.57,6.0,normal,12.65,31.0,0.4
3144,52.4,13,31,44,10,0,21.028,19,169,8,1,1,green,4.55,6.0,normal,12.7,31.0,0.4
3145,52.416666666666664,13,31,44,10,0,21.028,19,169,8,1,1,green,4.53,6.0,normal,12.75,31.0,0.4
3146,52.43333333333333,13,31,44,10,0,21.028,19,169,8,1,1,green,4.52,6.0,normal,12.8,31.0,0.4
3147,52.45,13,31,44,10,0,21.028,19,169,8,1,1,green,4.5,6.0,normal,12.85,31.0,0.4
3148,52.46666666666667,13,31,44,10,0,21.028,19,169,8,1,1,green,4.48,6.0,normal,12.9,31.0,0.4
3149,52.483333333333334,13,31,44,10,0,21.028,19,169,8,1,1,green,4.47,6.0,normal,12.95,31.0,0.4
3150,52.5,13,31,44,10,0,21.028,19,169,8,1,1,green,4.45,6.0,normal,13.0,31.0,0.4
3151,52.516666666666666,13,31,44,10,0,21.028,19,169,8,1,1,green,4.43,6.0,normal,13.0,31.0,0.4
3152,52.53333333333333,13,31,44,10,0,21.028,19,169,8,1,1,green,4.42,6.0,normal,13.0,31.0,0.4
3153,52.55,13,31,44,10,0,21.028,19,169,8,1,1,green,4.4,6.0,normal,13.0,31.0,0.4
3154,52.56666666666667,13,31,44,10,0,21.028,19,169,8,1,1,green,4.38,6.0,normal,13.0,31.0,0.4
3155,52.583333333333336,13,31,44,10,0,21.028,19,169,8,1,1,green,4.37,6.0,normal,13.0,31.0,0.4
3156,52.6,13,31,44,10,0,21.028,19,169,8,1,1,green,4.35,6.0,normal,13.0,31.0,0.4
3157,52.61666666666667,13,31,44,10,0,21.028,19,169,8,1,1,green,4.33,6.0,normal,13.0,31.0,0.4
3158,52.63333333333333,13,31,44,10,0,21.028,19,169,8,1,1,green,4.32,6.0,normal,13.0,31.0,0.4
3159,52.65,13,31,44,10,0,21.028,19,169,8,1,1,green,4.3,6.0,normal,13.0,31.0,0.4
3160,52.666666666666664,13,31,44,10,0,21.028,19,169,8,1,1,green,4.28,6.0,normal,13.0,31.0,0.4
3161,52.68333333333333,13,31,44,10,0,21.028,19,169,8,1,1,green,4.27,6.0,normal,13.0,31.0,0.4
3162,52.7,13,31,44,10,0,21.028,19,169,8,1,1,green,4.25,6.0,normal,13.0,31.0,0.4
3163,52.71666666666667,13,31,44,10,0,21.028,19,169,8,1,1,green,4.23,6.0,normal,13.0,31.0,0.4
3164,52.733333333333334,13,31,44,10,0,21.028,19,169,8,1,1,green,4.22,6.0,normal,13.0,31.0,0.4
3165,52.75,13,31,44,10,0,21.028,19,169,8,1,1,green,4.2,6.0,normal,13.0,31.0,0.4
3166,52.766666666666666,13,31,44,10,0,21.028,19,169,8,1,1,green,4.18,6.0,normal,13.0,31.0,0.4
3167,52.78333333333333,13,31,44,10,0,21.028,19,169,8,1,1,green,4.17,6.0,normal,13.0,31.0,0.4
3168,52.8,13,31,44,10,0,21.028,19,169,8,1,1,green,4.15,6.0,normal,13.0,31.0,0.4
3169,52.81666666666667,14,31,45,10,0,21.028,19,170,8,1,1,green,4.13,6.0,normal,13.05,31.0,0.4
3170,52.833333333333336,14,31,45,10,0,21.028,19,170,8,1,1,green,4.12,6.0,normal,13.1,31.0,0.4
3171,52.85,14,31,45,10,0,21.028,19,170,8,1,1,green,4.1,6.0,normal,13.15,31.0,0.4
3172,52.86666666666667,14,31,45,10,0,21.028,19,170,8,1,1,green,4.08,6.0,normal,13.2,31.0,0.4
3173,52.88333333333333,14,31,45,10,0,21.028,19,170,8,1,1,green,4.07,6.0,normal,13.25,31.0,0.4
3174,52.9,14,31,45,11,0,21.028,19,170,8,1,1,green,4.05,6.0,normal,13.3,31.0,0.4
3175,52.916666666666664,14,31,45,11,0,21.028,19,170,8,1,1,green,4.03,6.0,normal,13.35,31.0,0.4
3176,52.93333333333333,14,31,45,11,0,21.028,19,170,8,1,1,green,4.02,6.0,normal,13.4,31.0,0.4
3177,52.95,14,31,45,11,0,21.028,19,170,8,1,1,green,4.0,6.0,normal,13.45,31.0,0.4
3178,52.96666666666667,14,31,45,11,0,21.028,19,170,8,1,1,green,3.98,6.0,normal,13.5,31.0,0.4
3179,52.983333333333334,14,31,45,11,0,21.028,19,170,8,1,1,green,3.97,6.0,normal,13.55,31.0,0.4
3180,53.0,14,32,46,11,0,21.028,19,171,8,1,1,green,3.95,6.0,normal,13.6,31.05,0.4
3181,53.016666666666666,14,32,46,11,0,21.028,19,171,8,1,1,green,3.93,6.0,normal,13.65,31.1,0.4
3182,53.03333333333333,14,32,46,11,0,21.028,19,171,8,1,1,green,3.92,6.0,normal,13.7,31.15,0.4
3183,53.05,14,33,47,11,0,21.028,19,172,8,1,1,green,3.9,6.0,normal,13.75,31.25,0.4
3184,53.06666666666667,14,33,47,11,0,21.028,19,172,8,1,1,green,3.88,6.0,normal,13.8,31.35,0.4
3185,53.083333333333336,14,33,47,11,0,21.028,19,172,8,1,1,green,3.87,6.0,normal,13.85,31.45,0.4
3186,53.1,14,33,47,11,0,21.028,19,172,8,1,1,green,3.85,6.0,normal,13.9,31.55,0.4
3187,53.11666666666667,14,33,47,11,0,21.028,19,172,8,1,1,green,3.83,6.0,normal,13.95,31.65,0.4
3188,53.13333333333333,14,33,47,11,0,21.028,19,172,8,1,1,green,3.82,6.0,normal,14.0,31.75,0.4
3189,53.15,14,33,47,11,0,21.028,19,172,8,1,1,green,3.8,6.0,normal,14.0,31.85,0.4
3190,53.166666666666664,14,33,47,11,0,21.028,19,172,8,1,1,green,3.78,6.0,normal,14.0,31.95,0.4
3191,53.18333333333333,14,33,47,11,0,21.028,19,172,8,1,1,green,3.77,6.0,normal,14.0,32.05,0.4
3192,53.2,14,33,47,11,0,21.028,19,172,8,1,1,green,3.75,6.0,normal,14.0,32.15,0.4
3193,53.21666666666667,14,33,47,11,0,21.028,19,172,8,1,1,green,3.73,6.0,normal,14.0,32.25,0.4
3194,53.233333333333334,14,33,47,11,0,21.028,19,172,8,1,1,green,3.72,6.0,normal,14.0,32.35,0.4
3195,53.25,14,33,47,11,0,21.028,19,172,8,1,1,green,3.7,6.0,normal,14.0,32.45,0.4
3196,53.266666666666666,14,33,47,11,0,21.028,19,172,8,1,1,green,3.68,6.0,normal,14.0,32.55,0.4
3197,53.28333333333333,14,33,47,11,0,21.028,19,172,8,1,1,green,3.67,6.0,normal,14.0,32.65,0.4
3198,53.3,14,33,47,11,0,21.028,19,172,8,1,1,green,3.65,6.0,normal,14.0,32.75,0.4
3199,53.31666666666667,14,33,47,11,0,21.028,19,172,8,1,1,green,3.63,6.0,normal,14.0,32.85,0.4
3200,53.333333333333336,14,33,47,11,0,21.028,19,172,8,1,1,green,3.62,6.0,normal,14.0,32.9,0.4
3201,53.35,14,33,47,11,0,21.028,19,172,8,1,1,green,3.6,6.0,normal,14.0,32.95,0.4
3202,53.36666666666667,15,33,48,11,0,21.028,19,173,8,1,1,green,3.58,6.0,normal,14.05,33.0,0.4
3203,53.38333333333333,15,33,48,11,0,21.028,19,173,8,1,1,green,3.57,6.0,normal,14.1,33.0,0.4
3204,53.4,15,33,48,11,0,21.028,19,173,8,1,1,green,3.55,6.0,normal,14.15,33.0,0.4
3205,53.416666666666664,15,33,48,11,0,21.028,19,173,8,1,1,green,3.53,6.0,normal,14.2,33.0,0.4
3206,53.43333333333333,15,33,48,11,0,21.028,19,173,8,1,1,green,3.52,6.0,normal,14.25,33.0,0.4
3207,53.45,15,33,48,11,0,21.028,19,173,8,1,1,green,3.5,6.0,normal,14.3,33.0,0.4
3208,53.46666666666667,15,33,48,11,0,21.028,19,173,8,1,1,green,3.48,6.0,normal,14.35,33.0,0.4
3209,53.483333333333334,15,33,48,11,0,21.028,19,173,8,1,1,green,3.47,6.0,normal,14.4,33.0,0.4
3210,53.5,15,33,48,11,0,21.028,19,173,8,1,1,green,3.45,6.0,normal,14.45,33.0,0.4
3211,53.516666666666666,15,33,48,11,0,21.028,19,173,8,1,1,green,3.43,6.0,normal,14.5,33.0,0.4
3212,53.53333333333333,15,33,48,12,0,21.028,19,173,8,1,1,green,3.42,6.0,normal,14.55,33.0,0.4
3213,53.55,15,33,48,12,0,21.028,19,173,8,1,1,green,3.4,6.0,normal,14.6,33.0,0.4
3214,53.56666666666667,15,33,48,12,0,21.028,19,173,8,1,1,green,3.38,6.0,normal,14.65,33.0,0.4
3215,53.583333333333336,15,33,48,12,0,21.028,19,173,8,1,1,green,3.37,6.0,normal,14.7,33.0,0.4
3216,53.6,15,18,33,12,0,17.506,25,173,8,1,1,green,3.35,6.0,normal,14.75,33.0,0.4
3217,53.61666666666667,15,18,33,12,0,17.506,25,173,8,1,1,green,3.33,6.0,normal,14.8,32.25,0.4
3218,53.63333333333333,15,18,33,12,0,17.506,25,173,8,1,1,green,3.32,6.0,normal,14.85,31.5,0.4
3219,53.65,15,18,33,12,0,17.506,25,173,8,1,1,green,3.3,6.0,normal,14.9,30.75,0.4
3220,53.666666666666664,15,18,33,12,0,17.506,25,173,8,1,1,green,3.28,6.0,normal,14.95,30.0,0.4
3221,53.68333333333333,15,18,33,12,0,17.506,25,173,8,1,1,green,3.27,6.0,normal,15.0,29.25,0.4
3222,53.7,15,18,33,12,0,17.506,25,173,8,1,1,green,3.25,6.0,normal,15.0,28.5,0.4
3223,53.71666666666667,15,18,33,12,0,17.506,25,173,8,1,1,green,3.23,6.0,normal,15.0,27.75,0.4
3224,53.733333333333334,15,18,33,12,0,17.506,25,173,8,1,1,green,3.22,6.0,normal,15.0,27.0,0.4
3225,53.75,15,18,33,12,0,17.506,25,173,8,1,1,green,3.2,6.0,normal,15.0,26.25,0.4
3226,53.766666666666666,15,18,33,12,0,17.506,25,173,8,1,1,green,3.18,6.0,normal,15.0,25.5,0.4
3227,53.78333333333333,15,18,33,12,0,17.506,25,173,8,1,1,green,3.17,6.0,normal,15.0,24.75,0.4
3228,53.8,15,18,33,12,0,17.506,25,173,8,1,1,green,3.15,6.0,normal,15.0,24.0,0.4
3229,53.81666666666667,15,18,33,12,0,17.506,25,173,8,1,1,green,3.13,6.0,normal,15.0,23.25,0.4
3230,53.833333333333336,15,18,33,12,0,17.506,25,173,8,1,1,green,3.12,6.0,normal,15.0,22.5,0.4
3231,53.85,15,18,33,12,0,17.506,25,173,8,1,1,green,3.1,6.0,normal,15.0,21.75,0.4
3232,53.86666666666667,15,18,33,12,0,17.506,25,173,8,1,1,green,3.08,6.0,normal,15.0,21.0,0.4
3233,53.88333333333333,15,18,33,12,0,17.506,25,173,8,1,1,green,3.07,6.0,normal,15.0,20.25,0.4
3234,53.9,15,18,33,12,0,17.506,25,173,8,1,1,green,3.05,6.0,normal,15.0,19.5,0.4
3235,53.916666666666664,15,18,33,12,0,17.506,25,173,8,1,1,green,3.03,6.0,normal,15.0,18.75,0.4
3236,53.93333333333333,15,18,33,12,0,17.506,25,173,8,1,1,green,3.02,6.0,normal,15.0,18.0,0.4
3237,53.95,15,18,33,12,0,17.506,25,173,8,1,1,green,3.0,6.0,normal,15.0,18.0,0.4
3238,53.96666666666667,15,18,33,12,0,17.506,25,173,8,1,1,green,2.98,6.0,normal,15.0,18.0,0.4
3239,53.983333333333334,16,18,34,12,0,17.506,25,174,8,1,1,green,2.97,6.0,normal,15.05,18.0,0.4
3240,54.0,16,18,34,12,0,17.506,25,174,8,1,1,green,2.95,6.0,normal,15.1,18.0,0.4
3241,54.016666666666666,16,18,34,12,0,17.506,25,174,8,1,1,green,2.93,6.0,normal,15.15,18.0,0.4
3242,54.03333333333333,16,18,34,12,0,17.506,25,174,8,1,1,green,2.92,6.0,normal,15.2,18.0,0.4
3243,54.05,16,18,34,12,0,17.506,25,174,8,1,1,green,2.9,6.0,normal,15.25,18.0,0.4
3244,54.06666666666667,16,18,34,12,0,17.506,25,174,8,0,1,green,2.88,6.0,normal,15.3,18.0,0.4
3245,54.083333333333336,16,18,34,13,0,17.506,25,174,8,0,1,green,2.87,6.0,normal,15.35,18.0,0.4
3246,54.1,16,18,34,13,0,17.506,25,174,8,0,1,green,2.85,6.0,normal,15.4,18.0,0.4
3247,54.11666666666667,16,18,34,13,0,17.506,25,174,8,0,1,green,2.83,6.0,normal,15.45,18.0,0.4
3248,54.13333333333333,16,18,34,13,0,17.506,25,174,8,0,1,green,2.82,6.0,normal,15.5,18.0,0.4
3249,54.15,16,18,34,13,0,17.506,25,174,8,0,1,green,2.8,6.0,normal,15.55,18.0,0.4
3250,54.166666666666664,16,18,34,13,0,17.506,25,174,8,0,1,green,2.78,6.0,normal,15.6,18.0,0.4
3251,54.18333333333333,16,18,34,13,0,17.506,25,174,8,0,1,green,2.77,6.0,normal,15.65,18.0,0.4
3252,54.2,16,18,34,13,0,17.506,25,174,8,0,1,green,2.75,6.0,normal,15.7,18.0,0.4
3253,54.21666666666667,16,18,34,13,0,17.506,25,174,8,0,1,green,2.73,6.0,normal,15.75,18.0,0.4
3254,54.233333333333334,16,18,34,13,0,17.506,25,174,8,0,1,green,2.72,6.0,normal,15.8,18.0,0.4
3255,54.25,16,19,35,13,0,17.506,25,175,9,1,1,green,2.7,6.0,normal,15.85,18.05,0.4
3256,54.266666666666666,16,19,35,13,0,17.506,25,175,9,1,1,green,2.68,6.0,normal,15.9,18.1,0.4
3257,54.28333333333333,16,19,35,13,0,17.506,25,175,9,1,1,green,2.67,6.0,normal,15.95,18.15,0.4
3258,54.3,16,20,36,13,0,17.506,25,176,9,1,1,green,2.65,6.0,normal,16.0,18.25,0.4
3259,54.31666666666667,16,20,36,13,0,17.506,25,176,9,1,1,green,2.63,6.0,normal,16.0,18.35,0.4
3260,54.333333333333336,16,20,36,13,0,17.506,25,176,9,1,1,green,2.62,6.0,normal,16.0,18.45,0.4
3261,54.35,16,20,36,13,0,17.506,25,176,9,1,1,green,2.6,6.0,normal,16.0,18.55,0.4
3262,54.36666666666667,16,20,36,13,0,17.506,25,176,9,1,1,green,2.58,6.0,normal,16.0,18.65,0.4
3263,54.38333333333333,16,20,36,13,0,17.506,25,176,9,1,1,green,2.57,6.0,normal,16.0,18.75,0.4
3264,54.4,16,20,36,13,0,17.506,25,176,9,1,1,green,2.55,6.0,normal,16.0,18.85,0.4
3265,54.416666666666664,16,20,36,13,0,17.506,25,176,9,1,1,green,2.53,6.0,normal,16.0,18.95,0.4
3266,54.43333333333333,16,20,36,13,0,17.506,25,176,9,1,1,green,2.52,6.0,normal,16.0,19.05,0.4
3267,54.45,16,20,36,13,0,17.506,25,176,9,1,1,green,2.5,6.0,normal,16.0,19.15,0.4
3268,54.46666666666667,16,20,36,13,0,17.506,25,176,9,1,1,green,2.48,6.0,normal,16.0,19.25,0.4
3269,54.483333333333334,16,20,36,13,0,17.506,25,176,9,1,1,green,2.47,6.0,normal,16.0,19.35,0.4
3270,54.5,16,20,36,13,0,17.506,25,176,9,1,1,green,2.45,6.0,normal,16.0,19.45,0.4
3271,54.516666666666666,16,20,36,13,0,17.506,25,176,9,1,1,green,2.43,6.0,normal,16.0,19.55,0.4
3272,54.53333333333333,16,20,36,13,0,17.506,25,176,9,1,1,green,2.42,6.0,normal,16.0,19.65,0.4
3273,54.55,16,20,36,13,0,17.506,25,176,9,1,1,green,2.4,6.0,normal,16.0,19.75,0.4
3274,54.56666666666667,16,20,36,13,0,17.506,25,176,9,1,1,green,2.38,6.0,normal,16.0,19.85,0.4
3275,54.583333333333336,16,17,33,13,0,16.988,26,176,9,1,1,green,2.37,6.0,normal,16.0,19.9,0.4
3276,54.6,16,17,33,13,0,16.988,26,176,9,1,1,green,2.35,6.0,normal,16.0,19.8,0.4
3277,54.61666666666667,16,17,33,13,0,16.988,26,176,9,1,1,green,2.33,6.0,normal,16.0,19.7,0.4
3278,54.63333333333333,17,17,34,13,0,16.988,26,177,9,1,1,green,2.32,6.0,normal,16.05,19.55,0.4
3279,54.65,17,17,34,13,0,16.988,26,177,9,1,1,green,2.3,6.0,normal,16.1,19.4,0.4
3280,54.666666666666664,17,17,34,13,0,16.988,26,177,9,1,1,green,2.28,6.0,normal,16.15,19.25,0.4
3281,54.68333333333333,17,17,34,13,0,16.988,26,177,9,1,1,green,2.27,6.0,normal,16.2,19.1,0.4
3282,54.7,17,17,34,14,0,16.988,26,177,9,1,1,green,2.25,6.0,normal,16.25,18.95,0.4
3283,54.71666666666667,17,17,34,14,0,16.988,26,177,9,1,1,green,2.23,6.0,normal,16.3,18.8,0.4
3284,54.733333333333334,17,17,34,14,0,16.988,26,177,9,1,1,green,2.22,6.0,normal,16.35,18.65,0.4
3285,54.75,17,17,34,14,0,16.988,26,177,9,1,1,green,2.2,6.0,normal,16.4,18.5,0.4
3286,54.766666666666666,17,17,34,14,0,16.988,26,177,9,1,1,green,2.18,6.0,normal,16.45,18.35,0.4
3287,54.78333333333333,17,17,34,14,0,16.988,26,177,9,1,1,green,2.17,6.0,normal,16.5,18.2,0.4
3288,54.8,17,17,34,14,0,16.988,26,177,9,1,1,green,2.15,6.0,normal,16.55,18.05,0.4
3289,54.81666666666667,17,13,30,14,0,16.623,28,177,9,1,1,green,2.13,6.0,normal,16.6,17.9,0.4
3290,54.833333333333336,17,13,30,14,0,16.623,28,177,9,1,1,green,2.12,6.0,normal,16.65,17.55,0.4
3291,54.85,17,13,30,14,0,16.623,28,177,9,1,1,green,2.1,6.0,normal,16.7,17.2,0.4
3292,54.86666666666667,17,13,30,14,0,16.623,28,177,9,1,1,green,2.08,6.0,normal,16.75,16.85,0.4
3293,54.88333333333333,17,13,30,14,0,16.623,28,177,9,1,1,green,2.07,6.0,normal,16.8,16.5,0.4
3294,54.9,17,13,30,14,0,16.623,28,177,9,1,1,green,2.05,6.0,normal,16.85,16.15,0.4
3295,54.916666666666664,17,13,30,14,0,16.623,28,177,9,1,1,green,2.03,6.0,normal,16.9,15.8,0.4
3296,54.93333333333333,17,13,30,14,0,16.623,28,177,9,1,1,green,2.02,6.0,normal,16.95,15.6,0.4
3297,54.95,17,13,30,14,0,16.623,28,177,9,1,1,green,2.0,6.0,normal,17.0,15.4,0.4
3298,54.96666666666667,17,13,30,14,0,16.623,28,177,9,1,1,green,1.98,6.0,normal,17.0,15.2,0.4
3299,54.983333333333334,17,13,30,14,0,16.623,28,177,9,1,1,green,1.97,6.0,normal,17.0,15.0,0.4
3300,55.0,17,13,30,14,0,16.623,28,177,9,1,1,green,1.95,6.0,normal,17.0,14.8,0.4
3301,55.016666666666666,17,13,30,14,0,16.623,28,177,9,1,1,green,1.93,6.0,normal,17.0,14.6,0.4
3302,55.03333333333333,17,13,30,14,0,16.623,28,177,9,1,1,green,1.92,6.0,normal,17.0,14.4,0.4
3303,55.05,17,13,30,14,0,16.623,28,177,9,1,1,green,1.9,6.0,normal,17.0,14.2,0.4
3304,55.06666666666667,17,13,30,14,0,16.623,28,177,9,1,1,green,1.88,6.0,normal,17.0,14.0,0.4
3305,55.083333333333336,17,13,30,14,0,16.623,28,177,9,1,1,green,1.87,6.0,normal,17.0,13.8,0.4
3306,55.1,17,13,30,14,0,16.623,28,177,9,1,1,green,1.85,6.0,normal,17.0,13.6,0.4
3307,55.11666666666667,17,13,30,14,0,16.623,28,177,9,1,1,green,1.83,6.0,normal,17.0,13.4,0.4
3308,55.13333333333333,17,13,30,14,0,16.623,28,177,9,1,1,green,1.82,6.0,normal,17.0,13.2,0.4
3309,55.15,17,13,30,14,0,16.623,28,177,9,1,1,green,1.8,6.0,normal,17.0,13.0,0.4
3310,55.166666666666664,17,13,30,14,0,16.623,28,177,9,1,1,green,1.78,6.0,normal,17.0,13.0,0.4
3311,55.18333333333333,18,13,31,14,0,16.623,28,178,9,1,1,green,1.77,6.0,normal,17.05,13.0,0.4
3312,55.2,18,13,31,14,0,16.623,28,178,9,1,1,green,1.75,6.0,normal,17.1,13.0,0.4
3313,55.21666666666667,18,13,31,14,0,16.623,28,178,9,1,1,green,1.73,6.0,normal,17.15,13.0,0.4
3314,55.233333333333334,18,13,31,14,0,16.623,28,178,9,1,1,green,1.72,6.0,normal,17.2,13.0,0.4
3315,55.25,18,13,31,14,0,16.623,28,178,9,1,1,green,1.7,6.0,normal,17.25,13.0,0.4
3316,55.266666666666666,18,13,31,14,0,16.623,28,178,9,1,1,green,1.68,6.0,normal,17.3,13.0,0.4
3317,55.28333333333333,18,13,31,14,0,16.623,28,178,9,1,1,green,1.67,6.0,normal,17.35,13.0,0.4
3318,55.3,18,13,31,14,0,16.623,28,178,9,1,1,green,1.65,6.0,normal,17.4,13.0,0.4
3319,55.31666666666667,18,13,31,14,0,16.623,28,178,9,1,1,green,1.63,6.0,normal,17.45,13.0,0.4
3320,55.333333333333336,18,13,31,14,0,16.623,28,178,9,1,1,green,1.62,6.0,normal,17.5,13.0,0.4
3321,55.35,18,12,30,15,0,16.623,28,178,9,1,1,green,1.6,6.0,normal,17.55,13.0,0.4
3322,55.36666666666667,18,12,30,15,0,16.623,28,178,9,1,1,green,1.58,6.0,normal,17.6,12.95,0.4
3323,55.38333333333333,18,12,30,15,0,16.623,28,178,9,1,1,green,1.57,6.0,normal,17.65,12.9,0.4
3324,55.4,18,13,31,15,0,16.623,28,179,9,1,1,green,1.55,6.0,normal,17.7,12.9,0.4
3325,55.416666666666664,18,13,31,15,0,16.623,28,179,9,1,1,green,1.53,6.0,normal,17.75,12.9,0.4
3326,55.43333333333333,18,13,31,15,0,16.623,28,179,9,1,1,green,1.52,6.0,normal,17.8,12.9,0.4
3327,55.45,18,13,31,15,0,16.623,28,179,9,1,1,green,1.5,6.0,normal,17.85,12.9,0.4
3328,55.46666666666667,18,13,31,15,0,16.623,28,179,9,1,1,green,1.48,6.0,normal,17.9,12.9,0.4
3329,55.483333333333334,18,13,31,15,0,16.623,28,179,9,1,1,green,1.47,6.0,normal,17.95,12.9,0.4
3330,55.5,18,13,31,15,0,16.623,28,179,9,1,1,green,1.45,6.0,normal,18.0,12.9,0.4
3331,55.516666666666666,18,13,31,15,0,16.623,28,179,9,1,1,green,1.43,6.0,normal,18.0,12.9,0.4
3332,55.53333333333333,18,13,31,15,0,16.623,28,179,9,1,1,green,1.42,6.0,normal,18.0,12.9,0.4
3333,55.55,18,13,31,15,0,16.623,28,179,9,1,1,green,1.4,6.0,normal,18.0,12.9,0.4
3334,55.56666666666667,18,13,31,15,0,16.623,28,179,9,1,1,green,1.38,6.0,normal,18.0,12.9,0.4
3335,55.583333333333336,18,13,31,15,0,16.623,28,179,9,1,1,green,1.37,6.0,normal,18.0,12.9,0.4
3336,55.6,18,13,31,15,0,16.623,28,179,9,1,1,green,1.35,6.0,normal,18.0,12.9,0.4
3337,55.61666666666667,18,14,32,15,0,16.623,28,180,9,1,1,green,1.33,6.0,normal,18.0,12.95,0.4
3338,55.63333333333333,18,14,32,15,0,16.623,28,180,9,1,1,green,1.32,6.0,normal,18.0,13.0,0.4
3339,55.65,18,14,32,15,0,16.623,28,180,9,1,1,green,1.3,6.0,normal,18.0,13.05,0.4
3340,55.666666666666664,18,14,32,15,0,16.623,28,180,9,1,1,green,1.28,6.0,normal,18.0,13.1,0.4
3341,55.68333333333333,18,13,31,15,0,16.623,28,180,9,1,1,green,1.27,6.0,normal,18.0,13.15,0.4
3342,55.7,18,13,31,15,0,16.623,28,180,9,1,1,green,1.25,6.0,normal,18.0,13.2,0.4
3343,55.71666666666667,18,13,31,15,0,16.623,28,180,9,1,1,green,1.23,6.0,normal,18.0,13.25,0.4
3344,55.733333333333334,18,13,31,15,0,16.623,28,180,9,1,1,green,1.22,6.0,normal,18.0,13.25,0.4
3345,55.75,18,13,31,15,0,16.623,28,180,9,1,1,green,1.2,6.0,normal,18.0,13.25,0.4
3346,55.766666666666666,18,13,31,15,0,16.623,28,180,9,1,1,green,1.18,6.0,normal,18.0,13.25,0.4
3347,55.78333333333333,18,13,31,15,0,16.623,28,180,9,1,1,green,1.17,6.0,normal,18.0,13.25,0.4
3348,55.8,18,13,31,15,0,16.623,28,180,9,1,1,green,1.15,6.0,normal,18.0,13.25,0.4
3349,55.81666666666667,18,13,31,15,0,16.623,28,180,9,1,1,green,1.13,6.0,normal,18.0,13.25,0.4
3350,55.833333333333336,18,13,31,15,0,16.623,28,180,9,1,1,green,1.12,6.0,normal,18.0,13.25,0.4
3351,55.85,18,13,31,15,0,16.623,28,180,9,1,1,green,1.1,6.0,normal,18.0,13.25,0.4
3352,55.86666666666667,18,13,31,15,0,16.623,28,180,9,1,1,green,1.08,6.0,normal,18.0,13.25,0.4
3353,55.88333333333333,18,13,31,15,0,16.623,28,180,9,1,1,green,1.07,6.0,normal,18.0,13.25,0.4
3354,55.9,18,13,31,16,0,16.623,28,180,9,1,1,green,1.05,6.0,normal,18.0,13.25,0.4
3355,55.916666666666664,18,13,31,16,0,16.623,28,180,9,1,1,green,1.03,6.0,normal,18.0,13.25,0.4
3356,55.93333333333333,18,13,31,16,0,16.623,28,180,9,1,1,green,1.02,6.0,normal,18.0,13.25,0.4
3357,55.95,18,13,31,16,0,16.623,28,180,9,1,1,green,1.0,6.0,normal,18.0,13.2,0.4
3358,55.96666666666667,18,13,31,16,0,16.623,28,180,9,1,1,green,0.98,6.0,normal,18.0,13.15,0.4
3359,55.983333333333334,19,13,32,16,0,16.623,28,181,9,1,1,green,0.97,6.0,normal,18.05,13.1,0.4
3360,56.0,19,13,32,16,0,16.623,28,181,9,1,1,green,0.95,6.0,normal,18.1,13.05,0.4
3361,56.016666666666666,19,13,32,16,0,16.623,28,181,9,1,1,green,0.93,6.0,normal,18.15,13.0,0.4
3362,56.03333333333333,19,13,32,16,0,16.623,28,181,9,1,1,green,0.92,6.0,normal,18.2,13.0,0.4
3363,56.05,19,13,32,16,0,16.623,28,181,9,1,1,green,0.9,6.0,normal,18.25,13.0,0.4
3364,56.06666666666667,19,13,32,16,0,16.623,28,181,9,1,1,green,0.88,6.0,normal,18.3,13.0,0.4
3365,56.083333333333336,19,13,32,16,0,16.623,28,181,9,1,1,green,0.87,6.0,normal,18.35,13.0,0.4
3366,56.1,19,13,32,16,0,16.623,28,181,9,1,1,green,0.85,6.0,normal,18.4,13.0,0.4
3367,56.11666666666667,19,13,32,16,0,16.623,28,181,9,1,1,green,0.83,6.0,normal,18.45,13.0,0.4
3368,56.13333333333333,19,13,32,16,0,16.623,28,181,9,1,1,green,0.82,6.0,normal,18.5,13.0,0.4
3369,56.15,19,13,32,16,0,16.623,28,181,9,1,1,green,0.8,6.0,normal,18.55,13.0,0.4
3370,56.166666666666664,19,13,32,16,0,16.623,28,181,9,1,1,green,0.78,6.0,normal,18.6,13.0,0.4
3371,56.18333333333333,19,13,32,16,0,16.623,28,181,9,1,1,green,0.77,6.0,normal,18.65,13.0,0.4
